Step,class_contrastive_both_mod_single_label_imgs - train_pair_loss
7875,1.112579226
7876,1.060960293
7877,1.069059491
7879,1.140719771
7880,1.123984337
7881,1.099539518
7882,1.169411063
7884,1.039997578
7885,1.040336132
7886,1.143441439
7887,1.17565155
7888,1.160506248
7889,1.174358726
7891,1.158124804
7892,1.151914954
7893,1.164978266
7894,1.097942352
7895,1.124798894
7896,1.098276377
7897,1.06918323
7898,1.116957307
7899,1.105105639
7900,1.074571252
7902,1.168138742
7903,1.144594431
7904,1.142925024
7905,1.101638675
7906,1.150750518
7907,1.109683514
7908,1.077573538
7909,1.128170013
7911,1.103647232
7912,1.094698191
7913,1.10961318
7914,1.100471497
7915,1.07486999
7916,1.217099786
7917,1.171878815
7918,1.073359251
7920,1.07878685
7922,1.154625416
7923,1.099146724
7924,1.209566355
7925,1.082220554
7927,1.082290173
7928,1.169344664
7929,1.116963387
7930,1.047293901
7931,1.151864529
7932,1.191957712
7933,1.103500247
7934,1.078116655
7935,1.103594303
7936,1.193835616
7938,1.134079933
7939,1.151924133
7940,1.079329491
7941,1.171366334
7943,1.120642662
7944,1.10668385
7945,1.128028631
7946,1.123971343
7947,1.158057451
7948,1.2325598
7949,1.092175126
7950,1.176478028
7951,1.158378482
7952,1.105537891
7953,1.152200222
7954,1.138313413
7955,1.159837961
7956,1.078252077
7957,1.178395987
7958,1.087170839
7959,1.134014964
7960,1.062821507
7962,1.15581286
7963,1.099335551
7965,1.135133266
7966,1.13406837
7967,1.147994518
7968,1.168223619
7969,1.132623672
7970,1.134375334
7971,1.17091608
7972,1.153698206
7973,1.121289492
7974,1.105627537
7975,1.100301981
7976,1.061547518
7977,1.201480627
7978,1.133872867
7979,1.098263741
7981,1.117664576
7982,1.040926695
7983,1.15335381
7984,1.103771329
7985,1.051296949
7986,1.210119367
7987,1.172631741
7988,1.169245481
7989,1.060289502
7990,1.086517811
7992,1.040255785
7993,1.097126484
7994,1.136655092
7995,1.043661356
7997,1.143365741
7999,1.143513799
8000,1.14120543
8001,1.103239536
8002,1.134689331
8003,1.063463807
8004,1.116974235
8005,1.056185961
8006,1.123754382
8007,1.11874342
8009,1.061064243
8010,1.134709358
8011,1.193709254
8012,1.120334864
8013,1.134768009
8014,1.152962685
8015,1.121285677
8016,1.104311347
8017,1.141158581
8019,1.128227949
8020,1.102156997
8021,1.205771446
8023,1.116990685
8024,1.162596464
8025,1.040507913
8026,1.161731958
8028,1.100576878
8029,1.131829023
8030,1.171832561
8031,1.0763762
8033,1.121730924
8034,1.182602644
8035,1.205822825
8036,1.117411017
8037,1.130595803
8038,1.129409075
8039,1.138209105
8040,1.167141914
8041,1.064421892
8042,1.077575922
8044,1.160337567
8046,1.162739515
8047,1.099571466
8048,1.058725238
8049,1.12874043
8050,1.099810123
8051,1.080489397
8052,1.097569346
8053,1.169549823
8054,1.13223815
8055,1.196342707
8057,1.155019283
8058,1.121733189
8059,1.153368235
8061,1.078178406
8062,1.222007513
8063,1.124078631
8064,1.010779858
8065,1.14471817
8066,1.158095598
8067,1.173199415
8068,1.084276199
8069,1.038371325
8070,1.05929327
8071,1.090167999
8073,1.115453243
8074,1.079167604
8075,1.164367199
8076,1.082698345
8077,1.142679691
8078,1.147670388
8079,1.080367565
8080,1.177677631
8081,1.184998989
8082,1.096458197
8083,1.123103976
8085,1.134410977
8086,1.079880476
8087,1.112846017
8089,1.137148976
8090,1.235292077
8091,1.200461388
8093,1.16042757
8095,1.156725407
8096,1.16121006
8097,1.186139464
8098,1.176923513
8100,1.114137292
8101,1.0863204
8103,1.122070789
8104,1.176627159
8105,1.101270318
8106,1.199960947
8107,1.085035086
8109,1.080060244
8110,1.143964291
8111,1.07637167
8112,1.062008381
8113,1.128898501
8114,1.041065812
8115,1.102510214
8116,1.174256444
8117,1.112513781
8118,1.16957736
8119,1.099758029
8120,1.138712645
8121,1.161814451
8123,1.193450332
8124,1.100986362
8125,1.140098691
8128,1.061647654
8129,1.123365402
8130,1.200231075
8131,1.063138247
8132,1.121596932
8133,1.135174632
8134,1.080474615
8136,1.037084579
8137,1.097569704
8138,1.192098141
8139,1.13159132
8140,1.153930902
8141,1.147498369
8142,1.116407037
8143,1.110310435
8144,1.101394296
8145,1.072645903
8146,1.122447371
8147,1.043788314
8148,1.079570651
8149,1.176771522
8150,1.121113777
8151,1.10711813
8152,1.15467155
8154,1.250199199
8155,1.09874928
8156,1.159233689
8157,1.128137708
8158,1.110521436
8159,1.267620444
8160,1.148743272
8161,1.087608576
8162,1.157586813
8163,1.152906537
8165,1.105279684
8168,1.14181304
8169,1.1187433
8172,1.078571439
8173,1.154514909
8174,1.144481182
8175,1.09028554
8176,1.162558794
8177,1.149392009
8179,1.137619615
8182,1.141891599
8183,1.059433937
8184,1.122130871
8185,1.139897585
8186,1.152919054
8187,1.175231457
8188,1.157115459
8189,1.036628246
8190,1.099867582
8191,1.075160503
8192,1.055536509
8193,1.142166018
8194,1.171931148
8195,1.107043386
8196,1.173617005
8198,1.224436283
8199,1.079539776
8201,1.137444973
8202,1.120655775
8203,1.081521511
8204,1.095053911
8205,1.130290627
8206,1.183719754
8208,1.102157593
8209,1.16429019
8210,1.087521315
8212,1.165854216
8215,1.149992704
8216,1.141279936
8217,1.116612673
8219,1.240463495
8220,1.10219717
8221,1.151865602
8222,1.132493019
8223,1.149952412
8224,1.118227839
8226,1.107761741
8227,1.096902132
8228,1.024870515
8229,1.21298635
8230,1.061583996
8231,1.107581139
8232,1.218270302
8233,1.162518382
8235,1.228788137
8236,1.083052754
8237,1.101611853
8238,1.039255261
8239,1.125378013
8240,1.127566099
8241,1.203226924
8242,1.10935986
8243,1.163391232
8244,1.102657318
8245,1.066323519
8246,1.188254714
8247,1.120187998
8248,1.155277252
8249,1.13379097
8251,1.087088346
8253,1.157907963
8254,1.118258834
8255,1.123873949
8256,1.191464305
8257,1.060523272
8258,1.177400827
8259,1.139716268
8260,1.059834599
8263,1.041539431
8264,1.104851007
8265,1.098948956
8266,1.091751575
8267,1.094214559
8268,1.13024056
8269,1.155989647
8270,1.122682929
8271,1.098921061
8272,1.082449675
8273,1.148669958
8274,1.107317924
8276,1.062123775
8277,1.133870721
8278,1.091953754
8279,1.097083688
8281,1.201364279
8282,1.130315423
8283,1.189219952
8284,1.11843574
8285,1.182855487
8286,1.082229853
8287,1.047194958
8290,1.17117238
8291,1.098824739
8292,1.037505269
8293,1.179068327
8294,1.059447765
8295,1.121029854
8296,1.128138781
8297,1.075722098
8298,1.097066641
8299,1.118242979
8300,1.132549047
8301,1.189576983
8302,1.111867666
8303,1.121168971
8305,1.133895516
8306,1.059824467
8307,1.19112432
8308,1.098139405
8310,1.154324293
8312,1.103372812
8313,1.156623602
8314,1.088255882
8317,1.208597183
8318,1.153370023
8319,1.06038475
8320,1.134336114
8321,1.123985767
8322,1.118807673
8323,1.120183706
8324,1.130280018
8325,1.0833745
8326,1.079313755
8327,1.107329726
8328,1.127743125
8329,1.156888127
8330,1.109205723
8331,1.117063761
8333,1.120506644
8334,1.156100988
8335,1.134334326
8336,1.097269773
8337,1.086605072
8338,1.075044394
8339,1.099606037
8340,1.098889351
8341,1.213828921
8343,1.118207932
8344,1.142944455
8345,1.096417189
8346,1.200191855
8347,1.104713202
8348,1.149944067
8351,1.177082539
8352,1.137729645
8353,1.144640446
8354,1.127438545
8355,1.117573023
8356,1.058415651
8357,1.047079086
8358,1.170466661
8359,1.162976623
8360,1.07243371
8361,1.075492144
8362,1.083810329
8363,1.130801082
8364,1.060007215
8365,1.096972704
8366,1.063897133
8367,1.155128479
8368,1.063624382
8370,1.118662477
8371,1.16522944
8372,1.147657037
8373,1.120346069
8374,1.098462343
8375,1.064566731
8376,1.097064614
8377,1.117149234
8378,1.11254096
8379,1.11822319
8380,1.117324114
8381,1.120859981
8382,1.038773775
8383,1.134333611
8384,1.173134565
8385,1.136489511
8386,1.112648129
8387,1.104539633
8388,1.153407097
8389,1.143224597
8390,1.11973381
8391,1.108412504
8392,1.091507673
8393,1.125295401
8394,1.153023362
8395,1.159696698
8397,1.192186594
8398,1.059068322
8399,1.218042374
8400,1.112783074
8401,1.148347259
8402,1.158787727
8403,1.190352201
8404,1.116790891
8405,1.173321962
8406,1.09975028
8407,1.157477975
8408,1.050958395
8409,1.155489564
8410,1.135537744
8411,1.040010214
8412,1.069567204
8413,1.138493061
8414,1.09894371
8415,1.167660832
8416,1.203825474
8417,1.227991343
8418,1.218676567
8419,1.080241919
8421,1.200643778
8422,1.120873809
8424,1.150490642
8425,1.145126343
8426,1.157402158
8427,1.073156357
8429,1.047614098
8430,1.120572329
8431,1.053637862
8433,1.118643045
8434,1.169212222
8435,1.094513774
8436,1.045201302
8438,1.15198338
8439,1.117470741
8440,1.136580944
8441,1.075329781
8442,1.063277125
8443,1.16855216
8444,1.157860875
8445,1.135505795
8446,1.064768076
8447,1.099154592
8448,1.176568508
8449,1.07428515
8451,1.165237188
8452,1.09760952
8453,1.132724524
8454,1.160074472
8455,1.153959513
8456,1.137122869
8457,1.11390996
8458,1.055504203
8459,1.149201155
8460,1.156146646
8461,1.099402666
8462,1.141982317
8463,1.111314535
8464,1.133480072
8465,1.059233546
8466,1.142749071
8467,1.197171807
8468,1.209486961
8469,1.135749578
8470,1.254614472
8471,1.079365969
8472,1.138444781
8474,1.06398344
8475,1.094282866
8476,1.086705923
8478,1.106002808
8479,1.120354414
8480,1.063851476
8482,1.192954063
8483,1.119061232
8484,1.077533245
8486,1.212957501
8487,1.136193395
8488,1.136825562
8489,1.118488908
8490,1.112552285
8491,1.140250206
8492,1.084131122
8493,1.176375151
8494,1.104728699
8496,1.134845376
8497,1.129436731
8498,1.173860431
8499,1.165713429
8500,1.182813644
8501,1.105224848
8502,1.12267971
8503,1.104306221
8507,1.2663095
8508,1.131358385
8509,1.119075775
8510,1.059878349
8511,1.175347924
8512,1.101969242
8513,1.135925651
8514,1.059484482
8516,1.136558294
8518,1.078751683
8519,1.047079086
8520,1.200645328
8521,1.139466763
8523,1.135819674
8524,1.161465883
8525,1.082572579
8526,1.137438536
8527,1.135608196
8528,1.151378512
8529,1.098174214
8530,1.116699696
8532,1.130930662
8533,1.21192205
8534,1.101677299
8535,1.043290854
8536,1.07920754
8537,1.125580311
8538,1.197607994
8539,1.119119525
8540,1.099906921
8541,1.061481714
8542,1.159304142
8543,1.13638556
8544,1.06196785
8545,1.117852688
8546,1.079815865
8547,1.153307915
8548,1.060880303
8549,1.19681263
8550,1.19275701
8551,1.166149735
8552,1.141412258
8554,1.19034493
8555,1.137431622
8556,1.083140492
8557,1.159385324
8559,1.115163684
8560,1.138375044
8561,1.107201338
8562,1.099434614
8563,1.215465069
8564,1.091991425
8566,1.08719337
8567,1.15301156
8568,1.091040373
8569,1.080825329
8570,1.126285553
8572,1.063550353
8573,1.099030614
8574,1.096544027
8575,1.157242775
8576,1.176257014
8577,1.001855493
8578,1.102721572
8580,1.106834173
8581,1.118011713
8583,1.103166819
8584,1.127484798
8586,1.117837071
8587,1.115258694
8588,1.1204741
8589,1.150337696
8590,1.117479086
8591,1.17393291
8592,1.056415439
8593,1.078431845
8594,1.132464647
8595,1.140938997
8596,1.131405473
8597,1.062993646
8599,1.17616868
8601,1.118545055
8602,1.143381596
8603,1.16890049
8604,1.127738953
8605,1.098986745
8606,1.145795226
8607,1.182558894
8608,1.235601187
8609,1.091651559
8610,1.132881165
8611,1.138402104
8613,1.100990057
8615,1.119805574
8616,1.17884779
8617,1.138391972
8618,1.116270781
8619,1.174893022
8620,1.026280761
8621,1.188027501
8622,1.139550328
8623,1.145241499
8624,1.130316496
8625,1.110699892
8626,1.119685292
8627,1.045457006
8628,1.078602314
8629,1.076373339
8630,1.10845232
8632,1.098668933
8633,1.128974438
8634,1.120316744
8635,1.155506253
8636,1.070419192
8637,1.155035496
8638,1.123969078
8640,1.140899539
8641,1.14989984
8642,1.155973315
8643,1.132189274
8644,1.113925457
8645,1.158513784
8646,1.132877588
8647,1.178116083
8649,1.13517797
8651,1.101122499
8652,1.040476561
8653,1.098330259
8654,1.269528031
8656,1.130612612
8657,1.204168677
8659,1.099022627
8660,1.148839116
8661,1.079534054
8662,1.070738077
8665,1.096103668
8667,1.139208317
8668,1.119310141
8669,1.119293213
8670,1.217069387
8671,1.091394067
8672,1.110428095
8673,1.123029709
8674,1.157794952
8675,1.174444914
8676,1.054911137
8677,1.079763889
8678,1.088009119
8679,1.096497655
8680,1.081446886
8681,1.109575629
8682,1.154970884
8684,1.060216188
8685,1.092507124
8686,1.062849522
8688,1.220680952
8689,1.152892351
8690,1.060406089
8691,1.13715601
8692,1.115231872
8695,1.081033945
8696,1.15965271
8697,1.14027071
8700,1.084366083
8701,1.08037889
8702,1.067018509
8703,1.098853827
8704,1.114543796
8706,1.192334533
8707,1.099261999
8709,1.098945379
8710,1.099684119
8711,1.139918566
8712,1.081017971
8713,1.238593936
8714,1.109156728
8715,1.091816068
8716,1.135049462
8718,1.114868641
8719,1.156715274
8721,1.098526239
8722,1.178066015
8723,1.115795851
8724,1.060890079
8725,1.11151123
8726,1.058371544
8728,1.178762436
8730,1.171165347
8731,1.205233812
8732,1.102044582
8733,1.148674965
8734,1.040425181
8735,1.095080376
8736,1.079088569
8737,1.076080799
8738,1.15311718
8739,1.157998323
8740,1.153785706
8741,1.12234652
8742,1.078057408
8743,1.210337281
8744,1.157871008
8745,1.133645415
8746,1.209975839
8748,1.198490381
8749,1.163378477
8750,1.117574453
8752,1.186976552
8753,1.040552139
8755,1.182641029
8759,1.135517955
8760,1.214203596
8761,1.134877801
8762,1.214556813
8763,1.217680573
8764,1.161886811
8765,1.022876382
8767,1.087159038
8768,1.136600733
8770,1.140037537
8771,1.091262341
8772,1.098379254
8773,1.152905226
8775,1.15498364
8776,1.122823715
8778,1.078646421
8779,1.107762337
8780,1.061817884
8781,1.04011941
8782,1.103078842
8783,1.118787885
8784,1.042520285
8785,1.100242496
8786,1.091518283
8787,1.187755227
8788,1.138943911
8789,1.178203106
8791,1.117911339
8792,1.119506598
8793,1.138664722
8794,1.081276178
8795,1.094913602
8796,1.07544148
8797,1.229776978
8798,1.094576716
8799,1.078523636
8800,1.135502577
8802,1.064833879
8803,1.088160276
8804,1.137087107
8805,1.121833682
8806,1.140909195
8807,1.185107231
8808,1.103977919
8809,1.191974163
8810,1.039802074
8811,1.118983507
8812,1.143283844
8813,1.078741193
8814,1.039292336
8815,1.094101667
8816,1.143018246
8817,1.118084669
8818,1.099215269
8820,1.155637026
8821,1.141716242
8822,1.095805645
8823,1.076226711
8824,1.067758322
8825,1.121064425
8826,1.116519451
8827,1.163531184
8829,1.214690566
8830,1.075461864
8831,1.141112447
8832,1.125364661
8833,1.139596224
8834,1.104316115
8835,1.119168878
8837,1.028296113
8838,1.136823297
8839,1.156124592
8840,1.17209506
8841,1.07679987
8842,1.263405323
8843,1.158029556
8845,1.059762359
8846,1.162812352
8847,1.098055363
8850,1.136428595
8854,1.058340073
8856,1.132368565
8857,1.156016231
8859,1.086916327
8860,1.229713559
8862,1.118645787
8863,1.083049178
8864,1.207825184
8865,1.165708542
8866,1.133491397
8868,1.105752349
8869,1.183912754
8870,1.097637415
8871,1.14171505
8872,1.119526386
8873,1.184309483
8875,1.14400506
8876,1.084017873
8877,1.129858017
8878,1.063063979
8879,1.156577349
8880,1.166180015
8881,1.190961838
8884,1.054418206
8885,1.15634501
8887,1.08378768
8888,1.165083408
8889,1.096737027
8890,1.106208801
8891,1.185388684
8892,1.128198504
8893,1.060611963
8894,1.077708006
8895,1.067880154
8896,1.099231243
8898,1.117502809
8900,1.043919325
8901,1.064234734
8902,1.150351286
8903,1.127921104
8904,1.05800724
8905,1.098083377
8907,1.135019064
8908,1.099437952
8911,1.144463301
8912,1.134501338
8913,1.145135522
8915,1.101029634
8916,1.060863137
8917,1.081132174
8918,1.158866405
8919,1.100208163
8920,1.074936271
8921,1.106043935
8922,1.070070863
8925,1.128278017
8926,1.098070979
8927,1.116840363
8928,1.090872884
8930,1.059644461
8931,1.059911728
8932,1.118930578
8934,1.050721645
8937,1.161125898
8938,1.138629317
8939,1.070854902
8942,1.197900534
8943,1.110978007
8944,1.125638366
8945,1.121217608
8946,1.076509237
8947,1.088262081
8949,1.109136224
8950,1.177099943
8951,1.129909277
8952,1.116014838
8953,1.117265105
8954,1.172830701
8955,1.082863212
8956,1.103849888
8957,1.122915745
8958,1.060437202
8959,1.134592295
8960,1.061484098
8961,1.138625383
8962,1.091522217
8964,1.135887861
8965,1.175246596
8966,1.161138058
8967,1.097769976
8968,1.121273637
8970,1.202032804
8971,1.169825196
8972,1.149797559
8973,1.132674456
8975,1.085490465
8976,1.151659489
8977,1.146483779
8978,1.175182581
8979,1.07595396
8980,1.159264088
8981,1.175762773
8982,1.076599956
8983,1.026304483
8984,1.07709384
8985,1.161219597
8988,1.100360394
8989,1.156188488
8991,1.188964128
8992,1.053226233
8993,1.103951454
8994,1.18320322
8996,1.104902744
8998,1.096422195
8999,1.089179277
9000,1.07997489
9001,1.136426568
9002,1.099430203
9005,1.159388542
9006,1.101502299
9007,1.102370977
9008,1.158036351
9011,1.0726825
9012,1.157109618
9014,1.125217915
9015,1.16093266
9016,1.086392522
9018,1.15761745
9019,1.219053626
9020,1.154215336
9021,1.102442384
9024,1.184817553
9025,1.088392973
9027,1.080761671
9028,1.142591
9029,1.195632696
9030,1.05825758
9031,1.108241796
9033,1.146923661
9034,1.139199018
9035,1.175530553
9036,1.115641356
9037,1.084826946
9038,1.098274708
9039,1.115942597
9041,1.146061659
9042,1.097782135
9043,1.052431464
9045,1.176191807
9046,1.13842845
9047,1.140318036
9048,1.080052733
9049,1.157772899
9050,1.094897032
9051,1.144735336
9053,1.085341454
9054,1.061619759
9055,1.220114708
9057,1.116561532
9059,1.119319916
9061,1.14005518
9062,1.087791085
9063,1.040131092
9064,1.100495696
9065,1.150042057
9066,1.106319547
9067,1.12202692
9068,1.157410264
9069,1.10070765
9070,1.117789388
9072,1.083396196
9073,1.225530148
9074,1.103967309
9075,1.041887403
9076,1.201909184
9077,1.077663064
9078,1.13478303
9079,1.047849774
9080,1.144790292
9082,1.100122929
9083,1.133796573
9084,1.105139256
9085,1.141192198
9086,1.059091806
9087,1.060463905
9089,1.170823932
9091,1.123293042
9093,1.062812805
9094,1.18205595
9095,1.123830914
9096,1.055334926
9097,1.1415658
9099,1.156134963
9100,1.134342909
9101,1.151192427
9102,1.140517831
9103,1.116889
9104,1.097044468
9105,1.106272578
9106,1.10010314
9108,1.159217715
9110,1.160139561
9111,1.162820816
9112,1.133778572
9113,1.134197593
9115,1.172118068
9116,1.077468634
9118,1.181081057
9119,1.154060125
9120,1.079235196
9121,1.152235627
9122,1.162007332
9123,1.164369464
9124,1.10593307
9126,1.077242017
9127,1.109692335
9128,1.221419573
9129,1.08533287
9130,1.21684742
9131,1.154573798
9132,1.104291677
9134,1.109732866
9135,1.165255308
9136,1.120334387
9137,1.123164058
9138,1.138742924
9139,1.10762167
9140,1.116539359
9141,1.14383626
9142,1.112408042
9143,1.173622012
9144,1.093809366
9145,1.119248152
9146,1.117328405
9148,1.114768624
9149,1.060233951
9150,1.137971997
9151,1.121947646
9153,1.172250986
9154,1.097964764
9155,1.197278023
9156,1.155621767
9157,1.131368756
9158,1.158729076
9159,1.116294026
9160,1.155736804
9161,1.099756002
9162,1.137259603
9163,1.193886995
9164,1.094866514
9165,1.183232427
9166,1.212667704
9168,1.159620881
9169,1.162351131
9170,1.076591253
9171,1.208296657
9172,1.144888401
9173,1.060797453
9174,1.16026175
9176,1.098697424
9177,1.142553329
9178,1.079662561
9180,1.124382615
9182,1.199064255
9183,1.124517202
9184,1.068237901
9185,1.098855615
9186,1.095223308
9187,1.125076652
9188,1.17262435
9189,1.211969852
9190,1.19123745
9191,1.065631151
9192,1.195767641
9193,1.149962306
9195,1.099970818
9196,1.09934473
9199,1.116623163
9201,1.061347127
9202,1.100611448
9203,1.117641926
9204,1.077710152
9205,1.170408726
9207,1.191546202
9208,1.19158566
9209,1.101161242
9210,1.127379894
9212,1.117475629
9213,1.119227648
9214,1.043080091
9215,1.09295845
9216,1.141284585
9217,1.061006784
9218,1.198023081
9220,1.096010566
9221,1.24886775
9222,1.079546213
9223,1.159909606
9224,1.06829083
9225,1.040137529
9227,1.159227967
9228,1.15283668
9229,1.057850003
9230,1.079121351
9231,1.145532131
9232,1.114166737
9234,1.057699084
9235,1.087810516
9236,1.131495714
9237,1.058101416
9238,1.019695044
9239,1.104735374
9240,1.024369359
9241,1.060206056
9242,1.17550993
9243,1.089051366
9244,1.063976169
9246,1.11155951
9247,1.079099417
9248,1.099009156
9249,1.136220455
9250,1.155461192
9251,1.065118194
9252,1.122237444
9253,1.09878993
9254,1.120884061
9255,1.099688172
9257,1.097180128
9258,1.108812809
9259,1.242225647
9262,1.160875916
9263,1.098844647
9264,1.063101888
9265,1.093113422
9266,1.129410386
9268,1.075626016
9270,1.110120773
9271,1.167676926
9272,1.092479587
9273,1.134039521
9275,1.115828276
9276,1.1365695
9277,1.079396486
9278,1.097397685
9280,1.062365174
9281,1.114728689
9282,1.086392045
9283,1.199455738
9284,1.099767685
9285,1.118774533
9286,1.119323254
9288,1.062706232
9289,1.209919095
9290,1.098808765
9291,1.098762631
9292,1.162211537
9293,1.174029827
9295,1.04765892
9296,1.136679292
9298,1.12502718
9299,1.137095213
9300,1.12170434
9301,1.147217035
9302,1.081748366
9303,1.122770786
9304,1.099388838
9305,1.07786119
9306,1.110288858
9308,1.095119238
9310,1.119391918
9311,1.056450129
9312,1.093304634
9313,1.178010821
9316,1.062570095
9317,1.061227322
9318,1.258282304
9319,1.134543419
9320,1.047709584
9321,1.10070765
9322,1.118777275
9323,1.113990068
9324,1.147176504
9325,1.197220445
9326,1.104298115
9327,1.057289243
9328,1.11551404
9329,1.101317167
9330,1.136965036
9331,1.089236259
9334,1.13467288
9335,1.111936331
9336,1.174966693
9337,1.167873621
9338,1.16008997
9339,1.143537283
9340,1.104070067
9342,1.107394695
9343,1.194882751
9344,1.197195172
9345,1.175920486
9346,1.158526182
9347,1.074568987
9348,1.091498137
9349,1.114860535
9350,1.126253605
9351,1.13063252
9352,1.252699137
9353,1.079573393
9354,1.154884219
9355,1.194356918
9356,1.118028879
9357,1.076851606
9358,1.118293285
9359,1.085862875
9361,1.100046873
9362,1.176837683
9363,1.187500715
9364,1.134714842
9369,1.096353769
9370,1.059331298
9371,1.061880827
9372,1.111344576
9373,1.087561846
9374,1.151037931
9376,1.131865859
9377,1.144198179
9378,1.133090258
9379,1.039599419
9380,1.161242962
9381,1.162231207
9382,1.067594767
9384,1.089039087
9385,1.134448528
9386,1.081447005
9387,1.058905125
9388,1.135339499
9389,1.118715048
9390,1.161219358
9391,1.128332376
9392,1.125034571
9393,1.079513788
9394,1.173437953
9396,1.155632138
9397,1.142387509
9399,1.096979856
9400,1.079615116
9401,1.180435419
9402,1.142010212
9403,1.108379006
9405,1.1146878
9406,1.173563242
9407,1.193970203
9408,1.060256004
9409,1.15804553
9410,1.07227087
9411,1.098294735
9412,1.159348488
9413,1.089442492
9414,1.097442389
9416,1.061599135
9417,1.131826162
9418,1.157420874
9421,1.189776659
9423,1.114043355
9425,1.020990729
9427,1.183614254
9428,1.19344008
9429,1.065538645
9430,1.138729572
9432,1.08441329
9434,1.098614454
9435,1.059589863
9436,1.111340284
9438,1.114042759
9439,1.127826095
9440,1.125752091
9441,1.155328393
9442,1.099624872
9443,1.157032013
9444,1.057593107
9445,1.200676441
9447,1.154152632
9448,1.28740418
9450,1.169765949
9451,1.139898539
9452,1.235621572
9453,1.103279829
9454,1.133454204
9455,1.174449801
9456,1.158503294
9457,1.157904506
9458,1.051062465
9459,1.194712162
9462,1.150367498
9463,1.103938222
9464,1.097043037
9465,1.089031696
9466,1.067148924
9467,1.118617415
9468,1.083272696
9469,1.018526793
9470,1.178734541
9472,1.166514158
9473,1.163033843
9475,1.18784833
9477,1.131901741
9478,1.158068419
9481,1.217134953
9482,1.23061657
9483,1.153931856
9484,1.082726598
9485,1.159387827
9486,1.134507775
9487,1.152664661
9488,1.059517503
9490,1.114247203
9491,1.158014297
9492,1.240020156
9494,1.120743394
9495,1.095032096
9496,1.0702672
9497,1.115540504
9498,1.098702431
9500,1.079442382
9501,1.119868755
9502,1.122555017
9504,1.10029757
9506,1.089488983
9507,1.118780375
9510,1.098896742
9511,1.174426079
9512,1.174999714
9514,1.082121611
9515,1.138979316
9516,1.097890735
9517,1.080545545
9518,1.125612259
9519,1.133283257
9520,1.211186767
9521,1.222308159
9522,1.153498411
9523,1.174810171
9524,1.068858385
9525,1.080331802
9526,1.094530582
9527,1.157107353
9528,1.130183339
9529,1.293652296
9532,1.085804939
9533,1.110396385
9534,1.016178727
9535,1.137091756
9536,1.158219576
9537,1.043055892
9538,1.134109378
9539,1.100378156
9540,1.098862529
9543,1.079564095
9544,1.196773887
9545,1.095597863
9546,1.100292683
9547,1.127914667
9548,1.056250334
9550,1.164904475
9551,1.156417727
9552,1.095551491
9554,1.134566069
9555,1.12401104
9558,1.166345596
9559,1.112602234
9560,1.098440289
9561,1.076118469
9562,1.060756683
9563,1.100743294
9564,1.09531641
9565,1.210712671
9567,1.135387659
9568,1.151049614
9569,1.081014037
9570,1.153920174
9571,1.136717319
9572,1.116254449
9573,1.172968984
9575,1.134864092
9576,1.148107648
9577,1.178276777
9579,1.188902378
9580,1.154373288
9581,1.126107335
9582,1.157550573
9583,1.325615644
9585,1.097464204
9586,1.138418436
9587,1.154532671
9588,1.152251244
9589,1.054455042
9591,1.137917876
9592,1.159260511
9593,1.204831839
9595,1.149267554
9597,1.097999811
9598,1.176944256
9599,1.12920177
9600,1.116695166
9601,1.184338093
9603,1.118430853
9604,1.17420125
9605,1.039456606
9606,1.100064039
9607,1.120001674
9610,1.094784498
9612,1.116371512
9613,1.060865402
9614,1.191883922
9615,1.118422031
9616,1.080728292
9617,1.225563169
9621,1.148515463
9622,1.149775267
9624,1.093901277
9625,1.15567708
9626,1.137844801
9627,1.179039836
9628,1.191073418
9630,1.121777296
9631,1.0791049
9632,1.097168684
9634,1.136331558
9635,1.153017998
9636,1.084704161
9637,1.080264807
9639,1.120070577
9640,1.079192638
9641,1.204902172
9644,1.119083405
9645,1.156988502
9647,1.080915213
9648,1.059321284
9649,1.083111048
9650,1.119443893
9651,1.133925319
9652,1.150303006
9653,1.154220104
9654,1.089964032
9655,1.098638058
9656,1.083670378
9657,1.173015833
9658,1.079511166
9659,1.10330236
9660,1.132718801
9661,1.12500906
9662,1.194960356
9664,1.136186481
9666,1.193764091
9668,1.079965115
9670,1.039869547
9671,1.119181871
9672,1.098991513
9673,1.105824232
9674,1.1697191
9675,1.112452507
9676,1.182366729
9677,1.113291502
9678,1.02209425
9679,1.059486985
9680,1.120256424
9682,1.164539933
9683,1.118460894
9684,1.140209794
9685,1.200267553
9687,1.078445315
9688,1.118767619
9689,1.091446638
9690,1.195339918
9691,1.095642447
9693,1.080265641
9696,1.12151885
9698,1.067901373
9699,1.096736312
9700,1.060040116
9701,1.165573359
9702,1.075590372
9704,1.092999697
9705,1.147269964
9706,1.184025049
9707,1.098299742
9709,1.153732181
9710,1.157511473
9711,1.11700511
9712,1.075588465
9713,1.075924873
9714,1.059590578
9715,1.215640068
9716,1.133737326
9717,1.155865192
9718,1.099796295
9720,1.173543215
9721,1.089123726
9722,1.181626439
9725,1.190556765
9726,1.077821374
9727,1.100656986
9728,1.11438477
9729,1.118177772
9730,1.245624423
9731,1.113577247
9732,1.138096452
9734,1.079642177
9735,1.130771041
9736,1.15828979
9737,1.16612947
9738,1.115238905
9739,1.136252522
9740,1.121039152
9741,1.208469987
9742,1.130298615
9743,1.219175696
9744,1.134458184
