Step,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MIN,class_contrastive_both_mod_single_label_imgs - train_thermal_class_pull_loss__MAX
10792,0.01614026,0.01614026,0.01614026
10793,0.000386213,0.000386213,0.000386213
10794,0.029628806,0.029628806,0.029628806
10797,0.03736899,0.03736899,0.03736899
10798,0.01252749,0.01252749,0.01252749
10800,0.000326825,0.000326825,0.000326825
10801,0.007128271,0.007128271,0.007128271
10802,0.011130333,0.011130333,0.011130333
10803,0.023633258,0.023633258,0.023633258
10804,0.013914695,0.013914695,0.013914695
10805,0.000380101,0.000380101,0.000380101
10806,0.007685511,0.007685511,0.007685511
10807,0.020622401,0.020622401,0.020622401
10808,0.028183177,0.028183177,0.028183177
10809,0.004421942,0.004421942,0.004421942
10810,0.019742588,0.019742588,0.019742588
10811,0.006740635,0.006740635,0.006740635
10812,0.017470235,0.017470235,0.017470235
10813,0.000318791,0.000318791,0.000318791
10814,0.00780469,0.00780469,0.00780469
10815,0.006255635,0.006255635,0.006255635
10816,0.000356941,0.000356941,0.000356941
10817,0.011348819,0.011348819,0.011348819
10818,0.000327826,0.000327826,0.000327826
10819,0.007685501,0.007685501,0.007685501
10820,0.035283562,0.035283562,0.035283562
10821,0.007775892,0.007775892,0.007775892
10822,0.017214352,0.017214352,0.017214352
10823,0.003750577,0.003750577,0.003750577
10824,0.004352568,0.004352568,0.004352568
10825,0.00658316,0.00658316,0.00658316
10827,0.004255034,0.004255034,0.004255034
10828,0.027201328,0.027201328,0.027201328
10829,0.007679886,0.007679886,0.007679886
10830,0.010726373,0.010726373,0.010726373
10831,0.004312103,0.004312103,0.004312103
10832,0.006436371,0.006436371,0.006436371
10833,0.01085067,0.01085067,0.01085067
10834,0.014397048,0.014397048,0.014397048
10835,0.007681452,0.007681452,0.007681452
10836,0.025279788,0.025279788,0.025279788
10837,0.007268556,0.007268556,0.007268556
10838,0.011817193,0.011817193,0.011817193
10839,0.007719087,0.007719087,0.007719087
10841,0.003734887,0.003734887,0.003734887
10842,0.001676563,0.001676563,0.001676563
10844,0.008166083,0.008166083,0.008166083
10845,0.00432048,0.00432048,0.00432048
10846,0.054923244,0.054923244,0.054923244
10847,0.005108226,0.005108226,0.005108226
10850,0.01159795,0.01159795,0.01159795
10851,0.00434394,0.00434394,0.00434394
10852,0.025275031,0.025275031,0.025275031
10854,0.013811699,0.013811699,0.013811699
10855,0.004293016,0.004293016,0.004293016
10856,0.016356548,0.016356548,0.016356548
10857,0.023584839,0.023584839,0.023584839
10858,0.003747549,0.003747549,0.003747549
10860,0.003745253,0.003745253,0.003745253
10861,0.01049629,0.01049629,0.01049629
10862,0.000343707,0.000343707,0.000343707
10863,0.017366592,0.017366592,0.017366592
10864,0.008256063,0.008256063,0.008256063
10866,0.004269164,0.004269164,0.004269164
10867,0.025207669,0.025207669,0.025207669
10868,0.021386875,0.021386875,0.021386875
10869,0.007661486,0.007661486,0.007661486
10870,0.011702127,0.011702127,0.011702127
10871,0.007737921,0.007737921,0.007737921
10872,0.015325142,0.015325142,0.015325142
10873,0.004256704,0.004256704,0.004256704
10874,0.015854301,0.015854301,0.015854301
10876,0.013932344,0.013932344,0.013932344
10877,0.000436806,0.000436806,0.000436806
10879,0.044295635,0.044295635,0.044295635
10881,0.015306189,0.015306189,0.015306189
10882,0.012799268,0.012799268,0.012799268
10883,0.012835391,0.012835391,0.012835391
10884,0.011965777,0.011965777,0.011965777
10885,0.003766841,0.003766841,0.003766841
10887,0.008335891,0.008335891,0.008335891
10888,0.000327252,0.000327252,0.000327252
10889,0.019183453,0.019183453,0.019183453
10890,0.005161632,0.005161632,0.005161632
10891,0.007662002,0.007662002,0.007662002
10892,0.005025181,0.005025181,0.005025181
10893,0.004267266,0.004267266,0.004267266
10894,0.004286917,0.004286917,0.004286917
10895,0.00425745,0.00425745,0.00425745
10896,0.003718263,0.003718263,0.003718263
10897,0.000356902,0.000356902,0.000356902
10898,0.007731838,0.007731838,0.007731838
10899,0.020752948,0.020752948,0.020752948
10900,0.008075487,0.008075487,0.008075487
10901,0.042979755,0.042979755,0.042979755
10902,0.009076547,0.009076547,0.009076547
10903,0.01525446,0.01525446,0.01525446
10904,0.007734476,0.007734476,0.007734476
10905,0.009461053,0.009461053,0.009461053
10906,0.003767559,0.003767559,0.003767559
10908,0.017868962,0.017868962,0.017868962
10909,0.024845127,0.024845127,0.024845127
10910,0.016349735,0.016349735,0.016349735
10912,0.004399046,0.004399046,0.004399046
10913,0.007086956,0.007086956,0.007086956
10914,0.000360352,0.000360352,0.000360352
10916,0.000464835,0.000464835,0.000464835
10917,0.003667847,0.003667847,0.003667847
10918,0.008959943,0.008959943,0.008959943
10919,0.025252074,0.025252074,0.025252074
10920,0.007665539,0.007665539,0.007665539
10921,0.025325444,0.025325444,0.025325444
10922,0.024983354,0.024983354,0.024983354
10923,0.031477537,0.031477537,0.031477537
10924,0.002548929,0.002548929,0.002548929
10925,0.008309731,0.008309731,0.008309731
10926,0.004293691,0.004293691,0.004293691
10927,0.008077663,0.008077663,0.008077663
10929,0.018495101,0.018495101,0.018495101
10930,0.000296445,0.000296445,0.000296445
10931,0.011119104,0.011119104,0.011119104
10932,0.003745634,0.003745634,0.003745634
10933,0.019187625,0.019187625,0.019187625
10935,0.012109987,0.012109987,0.012109987
10939,0.01720391,0.01720391,0.01720391
10941,0.011931833,0.011931833,0.011931833
10942,0.003707814,0.003707814,0.003707814
10943,0.007108477,0.007108477,0.007108477
10944,0.00373784,0.00373784,0.00373784
10945,0.014396037,0.014396037,0.014396037
10946,0.00714644,0.00714644,0.00714644
10947,0.025077537,0.025077537,0.025077537
10948,0.006897532,0.006897532,0.006897532
10949,0.02109921,0.02109921,0.02109921
10950,0.010811866,0.010811866,0.010811866
10951,0.042794123,0.042794123,0.042794123
10952,0.0122197,0.0122197,0.0122197
10953,0.003741962,0.003741962,0.003741962
10954,0.008185509,0.008185509,0.008185509
10955,0.019746207,0.019746207,0.019746207
10956,0.022052258,0.022052258,0.022052258
10957,0.007431146,0.007431146,0.007431146
10958,0.024392756,0.024392756,0.024392756
10959,0.016000131,0.016000131,0.016000131
10963,0.004229917,0.004229917,0.004229917
10964,0.003673651,0.003673651,0.003673651
10965,0.015225423,0.015225423,0.015225423
10966,0.004269221,0.004269221,0.004269221
10968,0.013653286,0.013653286,0.013653286
10970,0.003719123,0.003719123,0.003719123
10971,0.027503639,0.027503639,0.027503639
10972,0.026438892,0.026438892,0.026438892
10973,0.010463687,0.010463687,0.010463687
10974,0.009310992,0.009310992,0.009310992
10975,0.007554651,0.007554651,0.007554651
10976,0.012961837,0.012961837,0.012961837
10977,0.017559353,0.017559353,0.017559353
10978,0.034203522,0.034203522,0.034203522
10979,0.015166547,0.015166547,0.015166547
10980,0.029367598,0.029367598,0.029367598
10981,0.015336082,0.015336082,0.015336082
10982,0.011830487,0.011830487,0.011830487
10983,0.000325388,0.000325388,0.000325388
10984,0.01341708,0.01341708,0.01341708
10985,0.011793143,0.011793143,0.011793143
10987,0.004272678,0.004272678,0.004272678
10990,0.00027276,0.00027276,0.00027276
10991,0.021154478,0.021154478,0.021154478
10992,0.004264165,0.004264165,0.004264165
10993,0.010411077,0.010411077,0.010411077
10994,0.003768938,0.003768938,0.003768938
10995,0.003666457,0.003666457,0.003666457
10996,0.004285657,0.004285657,0.004285657
10997,0.052415214,0.052415214,0.052415214
10998,0.007086172,0.007086172,0.007086172
10999,0.000322724,0.000322724,0.000322724
11000,0.004489245,0.004489245,0.004489245
11001,0.011857874,0.011857874,0.011857874
11003,0.017761327,0.017761327,0.017761327
11004,0.003747536,0.003747536,0.003747536
11005,0.034545757,0.034545757,0.034545757
11006,0.000369299,0.000369299,0.000369299
11007,0.008377044,0.008377044,0.008377044
11008,0.011550618,0.011550618,0.011550618
11009,0.017844036,0.017844036,0.017844036
11010,0.016492242,0.016492242,0.016492242
11011,0.000385891,0.000385891,0.000385891
11013,0.015452321,0.015452321,0.015452321
11016,0.000338995,0.000338995,0.000338995
11017,0.033582903,0.033582903,0.033582903
11019,0.003710408,0.003710408,0.003710408
11020,0.026382238,0.026382238,0.026382238
11021,0.011881149,0.011881149,0.011881149
11022,0.000315081,0.000315081,0.000315081
11023,0.040156625,0.040156625,0.040156625
11024,0.007671957,0.007671957,0.007671957
11025,0.017180156,0.017180156,0.017180156
11026,0.004263263,0.004263263,0.004263263
11027,0.004284684,0.004284684,0.004284684
11028,0.011032874,0.011032874,0.011032874
11029,0.011859966,0.011859966,0.011859966
11030,0.015911922,0.015911922,0.015911922
11031,0.007630274,0.007630274,0.007630274
11032,0.004274734,0.004274734,0.004274734
11033,0.004316984,0.004316984,0.004316984
11034,0.017632175,0.017632175,0.017632175
11035,0.011914775,0.011914775,0.011914775
11036,0.007042531,0.007042531,0.007042531
11037,0.000318191,0.000318191,0.000318191
11038,0.007698546,0.007698546,0.007698546
11039,0.002658967,0.002658967,0.002658967
11040,0.004253337,0.004253337,0.004253337
11041,0.000342622,0.000342622,0.000342622
11043,0.000293521,0.000293521,0.000293521
11044,0.004002127,0.004002127,0.004002127
11045,0.0283168,0.0283168,0.0283168
11046,0.004251256,0.004251256,0.004251256
11047,0.017982641,0.017982641,0.017982641
11048,0.0077088,0.0077088,0.0077088
11049,0.008154764,0.008154764,0.008154764
11050,0.008241599,0.008241599,0.008241599
11051,0.020992778,0.020992778,0.020992778
11052,0.004271997,0.004271997,0.004271997
11053,0.008250812,0.008250812,0.008250812
11054,0.015253839,0.015253839,0.015253839
11055,0.019642657,0.019642657,0.019642657
11056,0.007716788,0.007716788,0.007716788
11057,0.014412612,0.014412612,0.014412612
11058,0.012206177,0.012206177,0.012206177
11060,0.02886093,0.02886093,0.02886093
11061,0.005222975,0.005222975,0.005222975
11062,0.037183084,0.037183084,0.037183084
11063,0.007145862,0.007145862,0.007145862
11064,0.027330035,0.027330035,0.027330035
11065,0.025493717,0.025493717,0.025493717
11066,0.009347368,0.009347368,0.009347368
11067,0.011683923,0.011683923,0.011683923
11068,0.024553016,0.024553016,0.024553016
11070,0.015261968,0.015261968,0.015261968
11072,0.01730947,0.01730947,0.01730947
11073,0.013127274,0.013127274,0.013127274
11074,0.000287296,0.000287296,0.000287296
11075,0.008253218,0.008253218,0.008253218
11076,0.034811474,0.034811474,0.034811474
11077,0.017855115,0.017855115,0.017855115
11078,0.003694214,0.003694214,0.003694214
11079,0.030140735,0.030140735,0.030140735
11080,0.003508972,0.003508972,0.003508972
11082,0.003717882,0.003717882,0.003717882
11083,0.004295699,0.004295699,0.004295699
11084,0.013805673,0.013805673,0.013805673
11085,0.016136447,0.016136447,0.016136447
11086,0.012214256,0.012214256,0.012214256
11087,0.008214992,0.008214992,0.008214992
11089,0.000339278,0.000339278,0.000339278
11090,0.007664217,0.007664217,0.007664217
11091,0.029197043,0.029197043,0.029197043
11092,0.015775369,0.015775369,0.015775369
11093,0.004310882,0.004310882,0.004310882
11094,0.003678297,0.003678297,0.003678297
11095,0.007698411,0.007698411,0.007698411
11097,0.028952552,0.028952552,0.028952552
11098,0.036651496,0.036651496,0.036651496
11099,0.004281133,0.004281133,0.004281133
11100,0.000325879,0.000325879,0.000325879
11101,0.029656485,0.029656485,0.029656485
11104,0.003684551,0.003684551,0.003684551
11105,0.021545818,0.021545818,0.021545818
11106,0.012022894,0.012022894,0.012022894
11107,0.007151294,0.007151294,0.007151294
11108,0.000315309,0.000315309,0.000315309
11109,0.01796055,0.01796055,0.01796055
11110,0.01181219,0.01181219,0.01181219
11111,0.021760644,0.021760644,0.021760644
11112,0.003735844,0.003735844,0.003735844
11113,0.017820358,0.017820358,0.017820358
11114,0.011531943,0.011531943,0.011531943
11115,0.015671922,0.015671922,0.015671922
11116,0.017217088,0.017217088,0.017217088
11117,0.030296382,0.030296382,0.030296382
11118,0.021257076,0.021257076,0.021257076
11119,0.003733578,0.003733578,0.003733578
11120,0.011086792,0.011086792,0.011086792
11121,0.015684286,0.015684286,0.015684286
11125,0.000304543,0.000304543,0.000304543
11126,0.007707652,0.007707652,0.007707652
11127,0.008252488,0.008252488,0.008252488
11128,0.003722823,0.003722823,0.003722823
11129,0.003705876,0.003705876,0.003705876
11130,0.000412498,0.000412498,0.000412498
11131,0.00799647,0.00799647,0.00799647
11133,0.015810627,0.015810627,0.015810627
11135,0.0077183,0.0077183,0.0077183
11137,0.000299198,0.000299198,0.000299198
11138,0.004266382,0.004266382,0.004266382
11139,0.020130096,0.020130096,0.020130096
11140,0.016846495,0.016846495,0.016846495
11141,0.017185276,0.017185276,0.017185276
11142,0.013516934,0.013516934,0.013516934
11144,0.012801645,0.012801645,0.012801645
11145,0.021648433,0.021648433,0.021648433
11146,0.003731827,0.003731827,0.003731827
11148,0.004180362,0.004180362,0.004180362
11151,0.025157347,0.025157347,0.025157347
11152,0.019799147,0.019799147,0.019799147
11153,0.030545294,0.030545294,0.030545294
11154,0.00714828,0.00714828,0.00714828
11156,0.003731865,0.003731865,0.003731865
11157,0.012876144,0.012876144,0.012876144
11158,0.004248984,0.004248984,0.004248984
11160,0.012878617,0.012878617,0.012878617
11161,0.03494624,0.03494624,0.03494624
11162,0.009000891,0.009000891,0.009000891
11163,0.032453258,0.032453258,0.032453258
11164,0.008196153,0.008196153,0.008196153
11165,0.000282063,0.000282063,0.000282063
11166,0.015304463,0.015304463,0.015304463
11167,0.003771554,0.003771554,0.003771554
11168,0.009476859,0.009476859,0.009476859
11169,0.021583796,0.021583796,0.021583796
11170,0.011848246,0.011848246,0.011848246
11171,0.015157653,0.015157653,0.015157653
11172,0.003678702,0.003678702,0.003678702
11173,0.004241869,0.004241869,0.004241869
11174,0.003715391,0.003715391,0.003715391
11175,0.086612396,0.086612396,0.086612396
11176,0.004666667,0.004666667,0.004666667
11178,0.007590543,0.007590543,0.007590543
11179,0.007107449,0.007107449,0.007107449
11180,0.003727872,0.003727872,0.003727872
11181,0.020285103,0.020285103,0.020285103
11182,0.003999542,0.003999542,0.003999542
11183,0.013505561,0.013505561,0.013505561
11184,0.013827168,0.013827168,0.013827168
11185,0.022512162,0.022512162,0.022512162
11186,0.000313827,0.000313827,0.000313827
11187,0.004245033,0.004245033,0.004245033
11188,0.033676025,0.033676025,0.033676025
11189,0.004318704,0.004318704,0.004318704
11190,0.03548215,0.03548215,0.03548215
11191,0.013874938,0.013874938,0.013874938
11192,0.007583001,0.007583001,0.007583001
11193,0.01541025,0.01541025,0.01541025
11194,0.008045007,0.008045007,0.008045007
11195,0.015867669,0.015867669,0.015867669
11196,0.000357012,0.000357012,0.000357012
11197,0.02912451,0.02912451,0.02912451
11198,0.017845988,0.017845988,0.017845988
11199,0.030998908,0.030998908,0.030998908
11200,0.031351957,0.031351957,0.031351957
11201,0.000308794,0.000308794,0.000308794
11202,0.02657965,0.02657965,0.02657965
11203,0.011565811,0.011565811,0.011565811
11205,0.013411304,0.013411304,0.013411304
11206,0.003730529,0.003730529,0.003730529
11207,0.035565659,0.035565659,0.035565659
11208,0.020189229,0.020189229,0.020189229
11210,0.030772472,0.030772472,0.030772472
11211,0.025059143,0.025059143,0.025059143
11213,0.00369381,0.00369381,0.00369381
11214,0.009506643,0.009506643,0.009506643
11215,0.003415871,0.003415871,0.003415871
11218,0.007667478,0.007667478,0.007667478
11219,0.000324191,0.000324191,0.000324191
11220,0.00765278,0.00765278,0.00765278
11221,0.004311895,0.004311895,0.004311895
11222,0.013801944,0.013801944,0.013801944
11223,0.004278871,0.004278871,0.004278871
11224,0.049415216,0.049415216,0.049415216
11225,0.003753934,0.003753934,0.003753934
11226,0.011701401,0.011701401,0.011701401
11227,0.019425873,0.019425873,0.019425873
11228,0.004249855,0.004249855,0.004249855
11229,0.015248904,0.015248904,0.015248904
11230,0.004325322,0.004325322,0.004325322
11232,0.011959033,0.011959033,0.011959033
11233,0.000320674,0.000320674,0.000320674
11234,0.007645194,0.007645194,0.007645194
11235,0.025423829,0.025423829,0.025423829
11236,0.004366965,0.004366965,0.004366965
11237,0.003672498,0.003672498,0.003672498
11238,0.000306248,0.000306248,0.000306248
11240,0.008150239,0.008150239,0.008150239
11241,0.007635069,0.007635069,0.007635069
11242,0.00028213,0.00028213,0.00028213
11243,0.00423926,0.00423926,0.00423926
11244,0.004289405,0.004289405,0.004289405
11246,0.004260736,0.004260736,0.004260736
11247,0.000314161,0.000314161,0.000314161
11248,0.007105082,0.007105082,0.007105082
11249,0.004353298,0.004353298,0.004353298
11250,0.000331571,0.000331571,0.000331571
11251,0.033854358,0.033854358,0.033854358
11252,0.003746604,0.003746604,0.003746604
11253,0.017278804,0.017278804,0.017278804
11254,0.034338154,0.034338154,0.034338154
11255,0.017547391,0.017547391,0.017547391
11256,0.000332176,0.000332176,0.000332176
11257,0.027038753,0.027038753,0.027038753
11260,0.030137789,0.030137789,0.030137789
11261,0.003685314,0.003685314,0.003685314
11262,0.000322087,0.000322087,0.000322087
11263,0.003769206,0.003769206,0.003769206
11264,0.031945858,0.031945858,0.031945858
11265,0.044126466,0.044126466,0.044126466
11266,0.000330692,0.000330692,0.000330692
11267,0.007048467,0.007048467,0.007048467
11268,0.000297894,0.000297894,0.000297894
11269,0.009257754,0.009257754,0.009257754
11270,0.00425599,0.00425599,0.00425599
11271,0.007738892,0.007738892,0.007738892
11272,0.01339951,0.01339951,0.01339951
11273,0.012978956,0.012978956,0.012978956
11274,0.029400306,0.029400306,0.029400306
11275,0.035670239,0.035670239,0.035670239
11276,0.00764339,0.00764339,0.00764339
11277,0.023415893,0.023415893,0.023415893
11278,0.004243076,0.004243076,0.004243076
11279,0.003740419,0.003740419,0.003740419
11280,0.004228365,0.004228365,0.004228365
11281,0.030860472,0.030860472,0.030860472
11282,0.003713329,0.003713329,0.003713329
11283,0.000316849,0.000316849,0.000316849
11284,0.004278258,0.004278258,0.004278258
11286,0.025465222,0.025465222,0.025465222
11287,0.000313988,0.000313988,0.000313988
11289,0.028961517,0.028961517,0.028961517
11290,0.012902885,0.012902885,0.012902885
11291,0.000314362,0.000314362,0.000314362
11292,0.047654118,0.047654118,0.047654118
11293,0.034081105,0.034081105,0.034081105
11294,0.02528153,0.02528153,0.02528153
11295,0.008995295,0.008995295,0.008995295
11296,0.003702838,0.003702838,0.003702838
11299,0.024590746,0.024590746,0.024590746
11300,0.012700373,0.012700373,0.012700373
11301,0.007670853,0.007670853,0.007670853
11304,0.000365556,0.000365556,0.000365556
11305,0.023464415,0.023464415,0.023464415
11306,0.025111267,0.025111267,0.025111267
11307,0.013896723,0.013896723,0.013896723
11308,0.003761285,0.003761285,0.003761285
11309,0.011819572,0.011819572,0.011819572
11310,0.003740885,0.003740885,0.003740885
11311,0.008262073,0.008262073,0.008262073
11314,0.007615526,0.007615526,0.007615526
11315,0.008176287,0.008176287,0.008176287
11316,0.004226149,0.004226149,0.004226149
11317,0.003722297,0.003722297,0.003722297
11318,0.003676851,0.003676851,0.003676851
11319,0.017892886,0.017892886,0.017892886
11320,0.011902062,0.011902062,0.011902062
11322,0.011965717,0.011965717,0.011965717
11323,0.007172106,0.007172106,0.007172106
11324,0.007707462,0.007707462,0.007707462
11325,0.00774823,0.00774823,0.00774823
11326,0.011661591,0.011661591,0.011661591
11328,0.00278734,0.00278734,0.00278734
11329,0.013364728,0.013364728,0.013364728
11330,0.009347532,0.009347532,0.009347532
11331,0.003656859,0.003656859,0.003656859
11332,0.000592106,0.000592106,0.000592106
11334,0.04384933,0.04384933,0.04384933
11336,0.013335401,0.013335401,0.013335401
11337,0.004307556,0.004307556,0.004307556
11341,0.015280449,0.015280449,0.015280449
11342,0.006775516,0.006775516,0.006775516
11343,0.000323845,0.000323845,0.000323845
11344,0.016034961,0.016034961,0.016034961
11345,0.00037364,0.00037364,0.00037364
11346,0.000281021,0.000281021,0.000281021
11347,0.015769929,0.015769929,0.015769929
11348,0.023335744,0.023335744,0.023335744
11350,0.017069308,0.017069308,0.017069308
11352,0.004278119,0.004278119,0.004278119
11353,0.012016524,0.012016524,0.012016524
11354,0.015865143,0.015865143,0.015865143
11355,0.017110756,0.017110756,0.017110756
11357,0.038302746,0.038302746,0.038302746
11358,0.015545656,0.015545656,0.015545656
11359,0.007200876,0.007200876,0.007200876
11361,0.015036769,0.015036769,0.015036769
11362,0.005004675,0.005004675,0.005004675
11364,0.007707746,0.007707746,0.007707746
11365,0.007712848,0.007712848,0.007712848
11367,0.003684657,0.003684657,0.003684657
11368,0.030183703,0.030183703,0.030183703
11369,0.00374496,0.00374496,0.00374496
11370,0.025093945,0.025093945,0.025093945
11371,0.024943428,0.024943428,0.024943428
11372,0.01102014,0.01102014,0.01102014
11373,0.030310739,0.030310739,0.030310739
11374,0.00425234,0.00425234,0.00425234
11375,0.007703552,0.007703552,0.007703552
11378,0.011872328,0.011872328,0.011872328
11379,0.014002138,0.014002138,0.014002138
11380,0.011033997,0.011033997,0.011033997
11382,0.004505845,0.004505845,0.004505845
11383,0.004216034,0.004216034,0.004216034
11384,0.004284231,0.004284231,0.004284231
11386,0.000303919,0.000303919,0.000303919
11387,0.003684312,0.003684312,0.003684312
11388,0.007608199,0.007608199,0.007608199
11389,0.015072385,0.015072385,0.015072385
11390,0.000314833,0.000314833,0.000314833
11391,0.038357619,0.038357619,0.038357619
11392,0.01733554,0.01733554,0.01733554
11394,0.040262945,0.040262945,0.040262945
11396,0.012029134,0.012029134,0.012029134
11397,0.004230254,0.004230254,0.004230254
11398,0.008927705,0.008927705,0.008927705
11399,0.012743054,0.012743054,0.012743054
11401,0.031979635,0.031979635,0.031979635
11403,0.004249996,0.004249996,0.004249996
11404,0.030781781,0.030781781,0.030781781
11405,0.033396076,0.033396076,0.033396076
11406,0.007602793,0.007602793,0.007602793
11409,0.008228937,0.008228937,0.008228937
11410,0.003744046,0.003744046,0.003744046
11412,0.000303191,0.000303191,0.000303191
11413,0.014563987,0.014563987,0.014563987
11414,0.06429705,0.06429705,0.06429705
11415,0.010894004,0.010894004,0.010894004
11416,0.012181338,0.012181338,0.012181338
11417,0.003643153,0.003643153,0.003643153
11418,0.008790965,0.008790965,0.008790965
11419,0.000304064,0.000304064,0.000304064
11421,0.000291192,0.000291192,0.000291192
11423,0.003681961,0.003681961,0.003681961
11424,0.024688043,0.024688043,0.024688043
11425,0.007524671,0.007524671,0.007524671
11427,0.022900049,0.022900049,0.022900049
11428,0.004307882,0.004307882,0.004307882
11429,0.003753555,0.003753555,0.003753555
11430,0.000322494,0.000322494,0.000322494
11432,0.012824958,0.012824958,0.012824958
11433,0.029935271,0.029935271,0.029935271
11434,0.008064995,0.008064995,0.008064995
11435,0.000341771,0.000341771,0.000341771
11436,0.011948453,0.011948453,0.011948453
11437,0.00765531,0.00765531,0.00765531
11438,0.043519463,0.043519463,0.043519463
11439,0.007121885,0.007121885,0.007121885
11440,0.01561772,0.01561772,0.01561772
11441,0.00029476,0.00029476,0.00029476
11442,0.02193133,0.02193133,0.02193133
11443,0.016286094,0.016286094,0.016286094
11444,0.014392421,0.014392421,0.014392421
11445,0.020998515,0.020998515,0.020998515
11446,0.006802839,0.006802839,0.006802839
11448,0.04072801,0.04072801,0.04072801
11449,0.004278254,0.004278254,0.004278254
11450,0.017892195,0.017892195,0.017892195
11452,0.000320896,0.000320896,0.000320896
11454,0.017003605,0.017003605,0.017003605
11455,0.011980685,0.011980685,0.011980685
11456,0.042107452,0.042107452,0.042107452
11458,0.04008935,0.04008935,0.04008935
11459,0.007727594,0.007727594,0.007727594
11460,0.000317809,0.000317809,0.000317809
11461,0.000303577,0.000303577,0.000303577
11462,0.000329647,0.000329647,0.000329647
11463,0.018346574,0.018346574,0.018346574
11464,0.011738585,0.011738585,0.011738585
11465,0.004900818,0.004900818,0.004900818
11466,0.009566789,0.009566789,0.009566789
11467,0.003762953,0.003762953,0.003762953
11468,0.003730743,0.003730743,0.003730743
11469,0.019354805,0.019354805,0.019354805
11470,0.000323364,0.000323364,0.000323364
11471,0.004277032,0.004277032,0.004277032
11472,0.01782104,0.01782104,0.01782104
11473,0.013827286,0.013827286,0.013827286
11475,0.000300145,0.000300145,0.000300145
11476,0.017902076,0.017902076,0.017902076
11477,0.000305112,0.000305112,0.000305112
11478,0.011836928,0.011836928,0.011836928
11479,0.00736098,0.00736098,0.00736098
11482,0.004305411,0.004305411,0.004305411
11483,0.000354599,0.000354599,0.000354599
11484,0.02785591,0.02785591,0.02785591
11485,0.007114132,0.007114132,0.007114132
11486,0.000785402,0.000785402,0.000785402
11487,0.003680681,0.003680681,0.003680681
11488,0.014627727,0.014627727,0.014627727
11489,0.006318796,0.006318796,0.006318796
11490,0.01923098,0.01923098,0.01923098
11491,0.004243408,0.004243408,0.004243408
11492,0.014615452,0.014615452,0.014615452
11495,0.009193864,0.009193864,0.009193864
11496,0.003742298,0.003742298,0.003742298
11497,0.010551354,0.010551354,0.010551354
11498,0.008260834,0.008260834,0.008260834
11499,0.011436077,0.011436077,0.011436077
11500,0.00033916,0.00033916,0.00033916
11502,0.032388225,0.032388225,0.032388225
11503,0.000308078,0.000308078,0.000308078
11504,0.000338601,0.000338601,0.000338601
11505,0.005636514,0.005636514,0.005636514
11506,0.011274738,0.011274738,0.011274738
11507,0.004253183,0.004253183,0.004253183
11508,0.000292314,0.000292314,0.000292314
11509,0.039302651,0.039302651,0.039302651
11510,0.000378241,0.000378241,0.000378241
11511,0.03604329,0.03604329,0.03604329
11513,0.004228323,0.004228323,0.004228323
11514,0.000331674,0.000331674,0.000331674
11515,0.007105479,0.007105479,0.007105479
11516,0.031030837,0.031030837,0.031030837
11517,0.023984561,0.023984561,0.023984561
11519,0.000329432,0.000329432,0.000329432
11520,0.004207661,0.004207661,0.004207661
11521,0.025429122,0.025429122,0.025429122
11522,0.007653443,0.007653443,0.007653443
11525,0.003692778,0.003692778,0.003692778
11527,0.008187806,0.008187806,0.008187806
11529,0.018526366,0.018526366,0.018526366
11530,0.013409268,0.013409268,0.013409268
11531,0.000392742,0.000392742,0.000392742
11532,0.003724194,0.003724194,0.003724194
11533,0.016235013,0.016235013,0.016235013
11534,0.00766833,0.00766833,0.00766833
11535,0.000319096,0.000319096,0.000319096
11536,0.000305886,0.000305886,0.000305886
11537,0.000314037,0.000314037,0.000314037
11538,0.030958328,0.030958328,0.030958328
11539,0.041953135,0.041953135,0.041953135
11540,0.000297735,0.000297735,0.000297735
11541,0.034892287,0.034892287,0.034892287
11542,0.010998833,0.010998833,0.010998833
11543,0.00954657,0.00954657,0.00954657
11544,0.007618691,0.007618691,0.007618691
11545,0.027337138,0.027337138,0.027337138
11546,0.016276812,0.016276812,0.016276812
11547,0.019736039,0.019736039,0.019736039
11548,0.007627632,0.007627632,0.007627632
11549,0.004255694,0.004255694,0.004255694
11551,0.000289448,0.000289448,0.000289448
11553,0.01046362,0.01046362,0.01046362
11554,0.013889221,0.013889221,0.013889221
11556,0.000310045,0.000310045,0.000310045
11558,0.010944016,0.010944016,0.010944016
11559,0.003711393,0.003711393,0.003711393
11560,0.00715138,0.00715138,0.00715138
11561,0.026863033,0.026863033,0.026863033
11566,0.004233946,0.004233946,0.004233946
11567,0.003720201,0.003720201,0.003720201
11568,0.00071929,0.00071929,0.00071929
11569,0.007488665,0.007488665,0.007488665
11570,0.021315174,0.021315174,0.021315174
11571,0.009445818,0.009445818,0.009445818
11573,0.000316816,0.000316816,0.000316816
11574,0.009899423,0.009899423,0.009899423
11575,0.003724564,0.003724564,0.003724564
11576,0.020187253,0.020187253,0.020187253
11577,0.004288048,0.004288048,0.004288048
11578,0.013991218,0.013991218,0.013991218
11579,0.01274417,0.01274417,0.01274417
11580,0.021027174,0.021027174,0.021027174
11581,0.028687593,0.028687593,0.028687593
11583,0.014007946,0.014007946,0.014007946
