Step,class_contrastive_both_mod_single_label_imgs - train_rgb_class_pull_loss_rgb
7425,0.000300314
7426,0.007407998
7428,0.250231683
7429,0.015918739
7431,0.262264132
7432,0.010238606
7433,0.261478901
7434,0.025273005
7435,0.008979606
7436,0.26153928
7437,0.020335943
7438,0.008391368
7439,0.031098047
7440,0.003691578
7442,0.253499597
7443,0.000299464
7444,0.272044659
7445,0.00418355
7446,0.004259243
7447,0.00773393
7448,0.000318262
7449,0.003722417
7450,0.017822471
7452,0.007009872
7453,0.009237916
7454,0.011557918
7455,0.514070034
7456,0.003720644
7457,0.021124035
7458,0.007219419
7459,0.006293381
7460,0.013722716
7461,0.010439763
7462,0.029590618
7463,0.008923336
7464,0.000284612
7465,0.259930432
7467,0.500170231
7469,0.004374698
7470,0.25024417
7471,0.004256675
7472,0.001808088
7474,0.272720993
7475,0.007877463
7476,0.003677146
7477,0.016758488
7479,0.516859412
7480,0.262905568
7481,0.283957779
7482,0.018663151
7483,0.018881628
7484,0.50342381
7485,0.27855888
7486,0.273234665
7487,0.034626596
7490,0.255604118
7491,0.017473316
7492,0.265459657
7493,0.004273559
7494,0.259374589
7496,0.256657004
7498,0.012196037
7499,0.010493313
7500,0.01432033
7502,0.340225518
7503,0.003737022
7504,0.275722563
7506,0.017364196
7507,0.003719444
7509,0.260544538
7510,0.261618525
7511,0.017658506
7512,0.257622629
7513,0.003765083
7514,0.01749564
7516,0.011694809
7518,0.272426426
7519,0.010359361
7520,0.253098756
7521,0.00028306
7522,0.250382364
7523,0.015662555
7524,0.253824681
7527,0.012643836
7528,0.263673395
7529,0.010103939
7530,0.253047854
7531,0.284691036
7533,0.007711757
7534,0.018493546
7535,0.019848831
7536,0.003860163
7537,0.280806065
7539,0.257769853
7540,0.003756022
7541,0.030971924
7542,0.015267709
7543,0.287769198
7544,0.011964403
7545,0.01969889
7546,0.531554461
7548,0.257494062
7549,0.006509715
7550,0.014539354
7551,0.271535337
7552,0.266876817
7553,0.014159893
7554,0.268786341
7555,0.277200341
7556,0.256622285
7557,0.011044919
7558,0.007126383
7560,0.267503828
7561,0.260417432
7563,0.261986226
7564,0.004108753
7565,0.531680226
7566,0.003723412
7567,0.016931398
7568,0.257524163
7569,0.186466128
7570,0.288254738
7571,0.012551802
7572,0.276894689
7573,0.030772839
7574,0.0078971
7575,0.254329652
7576,0.271119028
7577,0.27855587
7578,0.000358158
7579,0.266182631
7581,0.000477848
7582,0.520071566
7583,0.02855853
7584,0.031991683
7585,0.007784623
7587,0.258373618
7588,0.000336145
7589,0.257614017
7590,0.00035031
7591,0.004368884
7592,0.004328096
7593,0.00030847
7594,0.267342299
7595,0.004284235
7597,0.2584849
7598,0.008572465
7599,0.000367706
7600,0.260538638
7602,0.025241194
7603,0.003181925
7604,0.012358516
7605,0.009143502
7607,0.004308812
7609,0.141688466
7610,0.250232518
7611,0.250248611
7612,0.288546592
7614,0.259909451
7615,0.000308477
7616,0.281325251
7617,0.25301671
7618,0.002256238
7619,0.017216198
7620,0.003213203
7621,0.007108652
7622,0.004334522
7623,0.0048272
7624,0.265840471
7625,0.003678362
7626,0.277585655
7627,0.021628814
7628,0.027706929
7629,0.019745443
7630,0.025945574
7631,0.003713227
7632,0.004360514
7633,0.000331699
7634,0.001403474
7636,0.26099667
7637,0.54356873
7638,0.011388465
7639,0.268457532
7641,0.281056762
7642,0.504008412
7643,0.026984856
7644,0.007124038
7645,0.012370534
7647,0.017006841
7649,0.266230613
7650,0.025218973
7651,0.506329775
7652,0.013357433
7653,0.023407156
7654,0.268576533
7655,0.000324138
7656,0.023013849
7657,0.303575695
7658,0.011909409
7660,0.268842936
7661,0.012970015
7663,0.27756694
7665,0.007108433
7666,0.275438547
7668,0.047678888
7669,0.261703163
7670,0.295416862
7672,0.288015962
7673,0.015865751
7674,0.27420935
7676,0.004262789
7677,0.032197125
7679,0.262744308
7680,0.004310001
7681,0.256788731
7683,0.261577308
7684,0.272706449
7685,0.013623674
7686,0.25342527
7687,0.021264635
7688,0.510464668
7689,0.263731033
7690,0.006791939
7691,0.256987154
7692,0.250529975
7693,0.25721091
7695,0.007928435
7696,0.25657627
7697,0.260593563
7698,0.509973407
7699,0.016772633
7700,0.007827273
7702,0.007101097
7704,0.522117019
7705,0.004307941
7706,0.004571115
7707,0.020889258
7708,0.297990829
7709,0.256366014
7710,0.266260117
7711,0.036132731
7712,0.023959473
7713,0.510388851
7714,0.253714979
7715,0.017371211
7716,0.043374278
7717,0.260302186
7718,0.012707453
7720,0.291333824
7722,0.296325713
7723,0.00553697
7724,0.035618782
7725,0.02374205
7726,0.010161899
7727,0.259536505
7728,0.036162704
7729,0.280598193
7730,0.004309484
7731,0.021710675
7732,0.264537185
7733,0.012916187
7734,0.003699799
7735,0.25020346
7737,0.266735047
7739,0.003703037
7740,0.071272083
7741,0.261120379
7742,0.022768481
7744,0.524984777
7746,0.293897331
7747,0.017859567
7749,0.003617653
7750,0.003583195
7751,0.027341567
7752,0.019907039
7753,0.265180171
7754,0.284739673
7755,0.061934751
7757,0.003747899
7758,0.000297616
7759,0.011258071
7760,0.51225543
7761,0.004212207
7762,0.272312135
7763,0.003714817
7764,0.287291169
7765,0.027287189
7766,0.007201163
7767,0.000285276
7768,0.003707224
7769,0.046605922
7770,0.013630832
7771,0.512233078
7772,0.266403973
7773,0.007452999
7774,0.044120647
7776,0.007623268
7778,0.0036977
7779,0.018827941
7780,0.253041774
7781,0.003557443
7782,0.016899245
7783,0.254195064
7784,0.259492308
7785,0.000924246
7786,0.014679794
7787,0.002773405
7788,0.033411413
7789,0.008141083
7790,0.0042627
7791,0.020386925
7793,0.006637962
7794,0.025954563
7795,0.013808024
7796,0.256469935
7797,0.51398778
7798,0.000277548
7799,0.00501705
7800,0.019855876
7801,0.257307947
7803,0.332515299
7804,0.250210971
7805,0.266147912
7806,0.011118384
7807,0.000267981
7809,0.003723814
7811,0.276473999
7812,0.00789875
7813,0.57071352
7814,0.003733881
7815,0.263655186
7816,0.052093513
7818,0.258651316
7819,0.007095761
7820,0.003707872
7821,0.031369194
7822,0.257008642
7823,0.267540962
7824,0.03440702
7825,0.253566265
7826,0.258268774
7827,0.009553828
7828,0.030021232
7830,0.004176396
7831,0.004253047
7832,0.01711873
7833,0.017256198
7834,0.264734626
7835,0.258782059
7836,0.004440821
7837,0.033766598
7838,0.004204721
7839,0.282046765
7840,0.273697346
7841,0.011728696
7842,0.004258214
7843,0.000267899
7844,0.025108654
7846,0.065779909
7847,0.303051502
7849,0.526409209
7850,0.396157414
7851,0.025196116
7852,0.270842582
7853,0.000268758
7854,0.065343253
7855,0.004218294
7857,0.004252151
7859,0.011840568
7860,0.01682451
7861,0.260323822
7862,0.006687579
7863,0.018469827
7864,0.259333104
7866,0.000258313
7867,0.274904191
7868,0.024056496
7871,0.000266621
7872,0.257413
7873,0.004700538
7874,0.253592044
7875,0.261294574
7876,0.256444931
7877,0.003683653
7878,0.250216842
7879,0.01361079
7880,0.010377917
7881,0.253023416
7882,0.523469627
7885,0.000259412
7886,0.016254209
7887,0.278128684
7888,0.013008518
7889,0.257518888
7890,0.00669376
7892,0.265306711
7894,0.009471642
7896,0.003704205
7897,0.000263014
7898,0.003728781
7900,0.01199261
7901,0.265622139
7903,0.017344657
7904,0.034918301
7905,0.253590405
7906,0.261460125
7907,0.004226205
7908,0.506152153
7909,0.010492954
7911,0.007460995
7912,0.034334116
7913,0.256618172
7914,0.013138972
7915,0.250235766
7916,0.052468583
7917,0.316374153
7918,0.003673225
7919,0.250214249
7920,0.000252958
7921,0.009512133
7922,0.253727823
7923,0.011897846
7925,0.00431781
7926,0.015672158
7927,0.258219898
7928,0.016245347
7929,0.007335005
7931,0.51438266
7933,0.017752629
7934,0.003671685
7935,0.010882705
7936,0.048059091
7938,0.008200327
7939,0.260862082
7940,0.004201793
7941,0.290358394
7942,0.258096099
7943,0.00747326
7944,0.250212729
7945,0.013723439
7946,0.257068872
7947,0.261431217
7948,0.277391315
7949,0.006387144
7951,0.263326466
7952,0.003670315
7953,0.261672139
7954,0.010505334
7955,0.030081751
7956,0.003254201
7957,0.02062691
7958,0.257549465
7959,0.264479369
7961,0.017480962
7962,0.016158644
7965,0.304124773
7966,0.260678202
7967,0.512670219
7969,0.257664084
7970,0.024951955
7971,0.793607414
7972,0.268227518
7973,0.008766232
7974,0.263720989
7975,0.251020938
7976,0.003709574
7977,0.295163721
7978,0.263774306
7979,0.000256397
7980,0.00763164
7981,0.004188336
7982,0.000277608
7983,0.257582694
7984,0.255007356
7985,0.000298348
7986,0.030503189
7987,0.258309692
7988,0.566286206
7989,0.000260666
7990,0.004292221
7994,0.003696255
7995,0.00027304
7996,0.000272855
7997,0.014334297
7998,0.007107251
7999,0.280806959
8000,0.016004572
8001,0.015390126
8002,0.257642627
8003,0.007482002
8004,0.013865871
8006,0.007112494
8007,0.017296776
8008,0.256811768
8009,0.000279132
8010,0.01519154
8011,0.278026819
8012,0.012888029
8013,0.037745569
8014,0.027284458
8015,0.27032873
8016,0.253015697
8017,0.256458819
8019,0.283517659
8020,0.012078865
8021,0.270768046
8022,0.015257325
8023,0.302676082
8024,0.023659004
8025,0.000285451
8028,0.255369961
8029,0.265147001
8030,0.277294517
8031,0.004195463
8032,0.00026938
8033,0.006298649
8037,0.262361467
8038,0.007444605
8039,0.0071186
8040,0.522432804
8041,0.260205597
8042,0.253145278
8043,0.254182637
8046,0.020255547
8047,0.00212268
8048,0.000254698
8049,0.011859264
8050,0.015023702
8051,0.011792515
8052,0.013633836
8053,0.527465045
8054,0.281974494
8055,0.015396301
8056,0.019034624
8057,0.015224172
8058,0.017096153
8059,0.261977881
8060,0.00419951
8061,0.003485779
8062,0.052304529
8063,0.004237931
8064,0.000266188
8065,0.01666715
8066,0.015613405
8067,0.028936252
8068,0.010412664
8069,0.250274181
8070,0.000300241
8071,0.004249207
8073,0.018669264
8074,0.003740922
8075,0.018725235
8077,0.01997149
8078,0.260849804
8079,0.001546895
8080,0.00766823
8081,0.02044601
8082,0.264402896
8083,0.506237507
8084,0.025607234
8085,0.000256477
8086,0.011174235
8087,0.256415963
8088,0.26175943
8089,0.276130825
8090,0.040370308
8091,0.519935489
8092,0.155997172
8093,0.281158984
8094,0.007670914
8095,0.012830417
8096,0.016946554
8097,0.266192704
8098,0.017094728
8100,0.256961107
8101,0.252972752
8102,0.001896319
8103,0.00526606
8105,0.000259615
8106,0.042676125
8108,0.290636331
8109,0.256527096
8110,0.27837339
8111,0.250196606
8112,0.003649883
8113,0.007375025
8115,0.0071397
8116,0.307223707
8117,0.502987862
8118,0.530604839
8119,0.257037073
8120,0.013805399
8121,0.024126891
8122,0.25361523
8123,0.019965295
8124,0.004188261
8125,0.034285307
8127,0.000259631
8128,0.003617777
8129,0.020623019
8131,0.250208199
8133,0.010963857
8134,0.000267084
8135,0.02480316
8136,0.250215799
8137,0.259979069
8138,0.024071071
8139,0.50323379
8140,0.270426929
8141,0.275298476
8142,0.265167326
8143,0.262276322
8144,0.011076107
8146,0.01692442
8147,0.000272923
8148,0.000255593
8149,0.019285694
8150,0.011257866
8151,0.011348598
8152,0.023582244
8154,0.543418527
8156,0.264556527
8157,0.017052069
8158,0.000278768
8159,0.040237788
8160,0.01630838
8161,0.011314005
8162,0.030375749
8163,0.266745716
8164,0.006774985
8165,0.002636934
8166,0.280245841
8167,0.029668853
8168,0.51052928
8170,0.003614251
8171,0.007617081
8172,0.011726569
8173,0.262701452
8174,0.034964435
8175,0.000260695
8177,0.009978227
8178,0.250233471
8179,0.509312391
8181,0.280470639
8182,0.017719517
8183,0.000270186
8184,0.00748849
8186,0.508378685
8187,0.017413603
8188,0.015793337
8189,0.25021106
8190,0.011951149
8191,0.252977371
8192,0.260618359
8195,0.258956105
8196,0.279023439
8197,0.01410745
8198,0.030189965
8199,0.257002443
8200,0.011695076
8201,0.024571851
8202,0.006325762
8203,0.003670978
8204,0.02651092
8205,0.511704564
8206,0.030868482
8208,0.010417802
8209,0.02142402
8210,0.007709605
8212,0.282434821
8213,0.259330481
8214,0.000304375
8215,0.025518587
8216,0.032057159
8217,0.00771327
8218,0.057669509
8219,0.07195387
8220,0.007730009
8221,0.031663582
8222,0.011573815
8223,0.269603103
8224,0.000246968
8225,0.006940511
8226,0.253839225
8227,0.015193659
8228,0.000255365
8230,0.011738816
8231,0.25949651
8232,0.275532722
8233,0.266655564
8235,0.295334041
8236,0.017605696
8237,0.25430131
8238,0.000244196
8239,0.000301043
8240,0.016843617
8241,0.033373114
8242,0.008098222
8243,0.017668638
8244,0.00363779
8245,0.253601491
8247,0.252993673
8248,0.275680363
8249,0.257158339
8250,0.005408598
8251,0.004278464
8252,0.00420676
8253,0.012186851
8254,0.264363408
8255,0.264523774
8256,0.264341325
8258,0.278237313
8259,0.298036933
8262,0.033125494
8263,0.000231999
8264,0.250205904
8266,0.502918065
8267,0.252999216
8268,0.004139991
8269,0.020153182
8271,0.011709292
8272,0.004233657
8275,0.021495152
8276,0.000236022
8277,0.256468803
8278,0.005921061
8279,0.002547528
8280,0.263693005
8281,0.362490445
8282,0.259811938
8283,0.280933946
8284,0.00026304
8285,0.022878366
8286,0.003682232
8287,0.009445598
8289,0.018368322
8290,0.029375918
8291,0.007066381
8292,0.004425081
8293,0.019175168
8294,0.003760314
8295,0.016945189
8296,0.512830496
8298,0.250206202
8299,0.004089517
8300,0.268862277
8301,0.522664011
8302,0.004264468
8303,0.021389099
8306,0.003362403
8308,0.007110244
8310,0.265832096
8311,0.000252819
8312,0.004170652
8313,0.020100251
8316,0.023862369
8317,0.287717581
8318,0.260335296
8319,0.000256145
8320,0.264980465
8321,0.00418367
8322,0.000252781
8323,0.000271668
8324,0.008209169
8325,0.00719258
8326,0.004275292
8327,0.503404379
8328,0.003842769
8329,0.149916768
8331,0.261828572
8332,0.009470759
8333,0.0062122
8334,0.012152858
8335,0.257304788
8336,0.008121145
8337,0.523470044
8338,0.254127949
8339,0.008201288
8341,0.273939103
8343,0.016735107
8344,0.015811512
8345,0.502996087
8346,0.299138129
8347,0.012997859
8348,0.510901332
8349,0.007562216
8350,0.004209494
8351,0.022801833
8352,0.259840101
8353,0.27810511
8354,0.510853291
8355,0.257491201
8356,0.254204988
8357,0.003657363
8358,0.26868692
8359,0.271790534
8361,0.250186235
8362,0.00425682
8364,0.000254656
8365,0.267269284
8366,0.010267349
8367,0.013658533
8368,0.004416077
8370,0.257600546
8371,0.030319747
8373,0.01091323
8374,0.00370881
8375,0.003670549
8376,0.256128162
8377,0.011115478
8378,0.253560811
8379,0.009367283
8380,0.005369246
8381,0.007115962
8382,0.250180244
8383,0.013782567
8384,0.017363586
8385,0.007711227
8386,0.512350559
8388,0.258991003
8389,0.506847978
8390,0.011033686
8392,0.004379535
8393,0.005777473
8394,0.507409513
8395,0.003679835
8397,0.288439542
8398,0.002181613
8399,0.537954748
8401,0.268328249
8402,0.02885687
8403,0.269117057
8404,0.281781405
8405,0.27738452
8406,0.014951052
8408,0.000245237
8409,0.027072569
8410,0.010725254
8412,0.004560575
8413,0.269599676
8414,0.004247957
8415,0.50971818
8416,0.012199271
8417,0.287576675
8418,0.275786966
8419,0.008208613
8420,0.017090479
8421,0.333335757
8422,0.012237532
8424,0.265291721
8425,0.005234585
8426,0.276069522
8427,0.000246699
8428,0.506571054
8429,0.003350791
8430,0.009997801
8431,0.00299198
8432,0.289777219
8433,0.259390503
8434,0.012002297
8435,0.250203133
8436,0.000245348
8437,0.010398695
8438,0.046474069
8439,0.264337987
8440,0.017308367
8442,0.004181612
8443,0.276353627
8444,0.516542435
8445,0.260995954
8447,0.253651947
8448,0.034181312
8449,0.003613159
8451,0.268206358
8452,0.000257613
8453,0.506310761
8454,0.015816119
8455,0.279758185
8456,0.267015666
8457,0.262440622
8458,0.250184774
8459,0.022478504
8460,0.524618208
8461,0.006584111
8462,0.267193347
8463,0.500137448
8464,0.264627218
8465,0.002786574
8466,0.01153833
8467,0.037521478
8468,0.312665194
8470,0.280873209
8471,0.50664103
8472,0.018639378
8473,0.00709664
8474,0.007099713
8475,0.250193834
8476,0.26138413
8478,0.262571841
8479,0.011664962
8480,0.015269174
8482,0.272210479
8483,0.005090512
8484,0.250194103
8487,0.263826102
8489,0.000244801
8490,0.264306366
8491,0.26276961
8492,0.007426286
8493,0.026066896
8494,0.273898751
8495,0.015931854
8496,0.261913747
8498,0.269247472
8499,0.018125484
8500,0.275989801
8501,0.007113875
8502,0.257973343
8503,0.003816585
8506,0.254253596
8507,0.049625415
8508,0.00710058
8509,0.007711809
8510,0.000241584
8511,0.013304262
8512,0.016156998
8513,0.013665373
8514,0.00026266
8515,0.003645801
8517,0.271969557
8518,0.000245144
8520,0.271878332
8521,0.02520436
8522,0.028176902
8523,0.020008937
8524,0.276740044
8525,0.003606419
8526,0.013938904
8527,0.007078817
8529,0.003771541
8530,0.257334828
8532,0.266087353
8533,0.04375628
8534,0.000249404
8536,0.003631939
8537,0.277991474
8538,0.03244856
8539,0.004648399
8540,0.007101727
8541,0.003678538
8543,0.256871402
8544,0.006999538
8545,0.023199756
8546,0.013306251
8547,0.273250341
8548,0.253001481
8549,0.278111517
8550,0.023937296
8552,0.013395671
8553,0.256262988
8555,0.00333777
8556,0.253262818
8557,0.29932943
8559,0.250202537
8560,0.273094982
8561,0.013859406
8562,0.004215815
8563,0.288936049
8564,0.28708452
8566,0.011036974
8567,0.274702966
8568,0.272418886
8569,0.006952522
8570,0.019922677
8571,0.006974602
8572,0.013829293
8573,0.00428737
8574,0.000254534
8575,0.012085233
8576,0.007637424
8577,0.000260805
8578,0.011741492
8579,0.012030316
8580,0.262786239
8582,0.005936907
8583,0.004201941
8584,0.008282086
8586,0.00414518
8588,0.010370895
8589,0.023598071
8590,0.256970465
8591,0.286417902
8592,0.25022921
8593,0.253575087
8594,0.008277484
8595,0.269775182
8596,0.274143279
8597,0.011668308
8598,0.000248818
8599,0.022640808
8600,0.024712043
8601,0.034103628
8602,0.012849677
8603,0.273342192
8604,0.003049159
8605,0.000245725
8606,0.00857099
8607,0.27465561
8608,0.569273353
8609,0.01422482
8610,0.251594692
8611,0.007210597
8613,0.00027836
8614,0.034588665
8616,0.030817047
8617,0.017527567
8618,0.004277359
8619,0.270380169
8620,0.250170887
8621,0.52610296
8623,0.017471869
8624,0.503437579
8625,0.50296706
8626,0.015119541
8627,0.00366757
8628,0.0002306
8629,0.253596008
8631,0.015940458
8632,0.012066596
8633,0.506835639
8635,0.015396319
8636,0.002531792
8637,0.007286264
8638,0.007789692
8640,0.023965202
8642,0.268687874
8643,0.005608543
8645,0.009473322
8646,0.014959518
8647,0.035573483
8648,0.016839888
8649,0.260425061
8650,0.277248293
8651,0.003788117
8653,0.000230951
8654,0.316906601
8655,0.026986752
8656,0.017189132
8657,0.528365731
8658,0.268273681
8659,0.007530986
8660,0.014244793
8661,0.003699914
8662,0.008771156
8663,0.007691838
8664,0.012157191
8665,0.011625038
8668,0.009012235
8669,0.028690331
8670,0.071170598
8671,0.003683128
8673,0.004276951
8674,0.283187151
8675,0.039928801
8677,0.000233527
8678,0.015748885
8679,0.259369045
8680,0.007692896
8682,0.026082287
8684,0.000244527
8687,0.303651214
8688,0.293831587
8689,0.014130804
8690,0.003588647
8691,0.011786303
8694,0.257521689
8695,0.002787125
8696,0.023439759
8697,0.025373228
8698,0.034000341
8699,0.502952516
8700,0.258827567
8701,0.003646652
8702,0.252331018
8703,0.00025711
8704,0.257091612
8705,0.047454644
8706,0.519879639
8707,0.024411574
8708,0.004239819
8709,0.260277033
8710,0.009397852
8712,0.003821452
8713,0.06927301
8715,0.503561497
8717,0.01033002
8718,0.268652678
8719,0.268580109
8721,0.001818156
8723,0.266051054
8724,0.003625802
8725,0.260032862
8726,0.002882113
8727,0.274153531
8728,0.012932668
8729,0.000235163
8731,0.283204585
8732,0.010904196
8733,0.016031662
8734,0.003612167
8735,0.2535941
8736,0.003605631
8737,0.250175953
8738,0.264934957
8739,0.021453863
8740,0.280905306
8741,0.021148141
8742,0.004207075
8743,0.51908356
8745,0.26028809
8746,0.274491996
8748,0.097803622
8749,0.020786863
8750,0.270871788
8751,0.503362179
8752,0.032656107
8754,0.284971327
8755,0.088533603
8756,0.287175059
8757,0.016913228
8758,0.251808107
8761,0.007248709
8762,0.521967292
8763,0.015870038
8764,0.018954976
8765,0.003730239
8766,0.008105786
8767,0.016423639
8768,0.00831001
8770,0.137161136
8771,0.00268181
8772,0.003666153
8773,0.257488132
8775,0.026737103
8776,0.010434591
8778,0.003673572
8779,0.023209451
8780,0.011639453
8781,0.000264083
8782,0.256845176
8783,0.007719042
8784,0.00022235
8785,0.257634938
8786,0.003137167
8787,0.276590765
8788,0.031492811
8790,0.256725311
8791,0.004223421
8792,0.007964031
8793,0.014747759
8794,0.000241498
8795,0.00708539
8796,0.253606915
8797,0.293846905
8798,0.255616903
8799,0.003618162
8802,0.002103627
8803,0.255901337
8804,0.27319625
8805,0.004222331
8806,0.271918148
8807,0.012136875
8808,0.027612353
8810,0.000227524
8811,0.015771236
8812,0.049922857
8813,0.003699729
8814,0.003636431
8815,0.012155883
8816,0.013805456
8817,0.012816313
8818,0.500111341
8819,0.269289702
8820,0.018739929
8821,0.022758503
8822,0.253429532
8823,0.007166125
8824,0.00023212
8825,0.004212031
8826,0.005869569
8827,0.518839896
8829,0.0322515
8830,0.253593862
8831,0.023688775
8832,0.007111628
8833,0.265679151
8834,0.028165314
8835,0.015359528
8836,0.253445089
8837,0.253623962
8838,0.024532314
8839,0.011864958
8840,0.259890795
8841,0.263725877
8842,0.531335354
8843,0.264751941
8844,0.020485509
8845,0.00362986
8846,0.261389643
8847,0.015242887
8848,0.01331235
8849,0.003563577
8850,0.263583064
8851,0.013645796
8852,0.021211009
8853,0.025464123
8854,0.000249518
8856,0.024181351
8857,0.268531978
8858,0.004273575
8859,0.025182493
8860,0.545844138
8861,0.25920251
8862,0.005854543
8863,0.012010586
8864,0.037614275
8865,0.036846586
8866,0.032145657
8867,0.005419331
8868,0.280908734
8869,0.0375476
8870,0.006974122
8871,0.015811291
8872,0.000254148
8873,0.272123218
8874,0.024279334
8875,0.258621991
8876,0.003646453
8877,0.003667592
8878,0.00431941
8879,0.015293036
8880,0.267635524
8881,0.264605373
8883,0.007059638
8884,0.500113726
8885,0.017437387
8886,0.280161381
8887,0.000230672
8888,0.035172984
8889,0.002752193
8890,0.009389861
8892,0.008901488
8893,0.003588264
8895,0.00021397
8896,0.004204049
8897,0.007581682
8900,0.000237229
8901,0.00216217
8902,0.263791412
8903,0.51341033
8904,0.000234814
8905,0.258227319
8906,0.250188321
8907,0.25358963
8908,0.263757318
8910,0.004245375
8911,0.256005108
8912,0.271596432
8913,0.011264863
8914,0.025795214
8915,0.254222065
8917,0.007581119
8918,0.274002194
8919,0.009438301
8920,0.25302425
8921,0.004127788
8922,0.003761698
8923,0.500112951
8924,0.00493718
8926,0.006997149
8927,0.004329681
8928,0.007084322
8929,0.000230865
8930,0.003656788
8931,0.003603895
8932,0.013557914
8933,0.007512262
8934,0.000229655
8935,0.256437659
8937,0.02106506
8938,0.25918901
8939,0.003433757
8940,0.007690767
8941,0.007083494
8942,0.021892477
8943,0.254194856
8944,0.017750252
8945,0.007071653
8946,0.253481597
8948,0.558916509
8949,0.022818651
8950,0.011756771
8951,0.006056156
8952,0.254709005
8954,0.299922526
8955,0.256850034
8956,0.003704687
8957,0.021543002
8958,0.003639973
8959,0.256658494
8960,0.000264306
8961,0.01192157
8962,0.004271392
8964,0.00944504
8966,0.267293215
8967,0.007665955
8968,0.275723964
8969,0.253438085
8970,0.032631461
8971,0.262526989
8972,0.020176735
8973,0.265639156
8974,0.003726466
8975,0.004122667
8978,0.270796686
8981,0.279472381
8982,0.253566891
8983,0.001292908
8984,0.007616681
8985,0.008152093
8987,0.26873377
8988,0.008979527
8989,0.011705386
8993,0.007703695
8994,0.026736464
8996,0.000211803
8997,0.000245975
8998,0.000232881
8999,0.506268501
9000,0.000231163
9001,0.25750342
9003,0.307942271
9005,0.271067351
9006,0.007564862
9007,0.000230907
9009,0.03101561
9010,0.007675599
9011,0.250191689
9012,0.279774308
9013,0.007099194
9014,0.003796366
9015,0.00517612
9016,0.004261028
9018,0.024826063
9019,0.066348627
9020,0.26588738
9021,0.003617748
9022,0.573883176
9023,0.007036596
9024,0.270829409
9025,0.011602417
9026,0.026561391
9027,0.003562476
9030,0.000227777
9031,0.264213622
9032,0.011951989
9033,0.26881361
9034,0.004281905
9035,0.266810924
9036,0.258361667
9037,0.261057496
9038,0.007058509
9040,0.008097515
9041,0.032320924
9042,0.003631136
9043,0.502911806
9046,0.015067928
9047,0.023200631
9048,0.003650701
9050,0.252995253
9051,0.021196166
9052,0.250185102
9053,0.250200421
9054,0.000259319
9055,0.039621666
9056,0.000228318
9057,0.019590842
9058,0.261669517
9060,0.007569556
9061,0.020746339
9062,0.004136149
9063,0.000219837
9065,0.270771176
9066,0.007559199
9067,0.027854638
9068,0.012119036
9069,0.004188043
9070,0.256294012
9072,0.250167489
9073,0.518053472
9074,0.013898633
9075,0.000228326
9076,0.01597769
9077,0.003662873
9078,0.268792629
9081,0.25349474
9082,0.264027566
9083,0.279570103
9084,0.00072715
9085,0.010882566
9086,0.003635863
9087,0.000228402
9089,0.520397067
9090,0.013916252
9091,0.015457065
9093,0.000247667
9094,0.05771815
9095,0.008146347
9096,0.25022608
9097,0.019886578
9099,0.020286139
9100,0.034679838
9101,0.507473409
9102,0.262697995
9104,0.257364422
9105,0.254200906
9107,0.020993698
9108,0.517294228
9109,0.015442279
9111,0.012994004
9112,0.257554561
9114,0.036205221
9115,0.154805765
9116,0.010918958
9117,0.007689293
9118,0.512941241
9119,0.260435462
9120,0.011920175
9121,0.259367377
9122,0.033622384
9123,0.255620927
9124,0.006303042
9126,0.252985626
9127,0.006463161
9128,0.020599654
9129,0.026413888
9130,0.283045471
9133,0.272997141
9134,0.007643107
9135,0.268583596
9136,0.017119497
9137,0.008134407
9138,0.021155899
9139,0.007640325
9140,0.257473707
9141,0.020569324
9142,0.003647344
9143,0.26661551
9144,0.253614813
9145,0.007541415
9147,0.25882256
9149,0.003637107
9150,0.015454087
9151,0.032063924
9153,0.260964602
9155,0.019294538
9156,0.011648435
9157,0.509001195
9158,0.019586435
9159,0.009363786
9160,0.008253226
9161,0.017399846
9162,0.000230419
9164,0.015700232
9165,0.276889056
9166,0.276883066
9167,0.271005243
9168,0.259289891
9170,0.256826907
9171,0.27480951
9172,0.254087538
9173,0.000252121
9174,0.269507259
9175,0.250222385
9176,0.015204742
9177,0.011504508
9178,0.011198958
9180,0.26792559
9181,0.004231994
9182,0.290598184
9183,0.010475391
9184,0.003722599
9185,0.011858009
9186,0.13906388
9187,0.033104513
9188,0.017811798
9189,0.020967612
9190,0.039074101
9194,0.289456785
9195,0.011832363
9196,0.016864859
9197,0.253475636
9198,0.00731705
9199,0.263399273
9200,0.295570046
9201,0.003697355
9203,0.008432356
9204,0.001713854
9205,0.270362496
9207,0.021209048
9208,0.019094318
9209,0.007220132
9210,0.010983546
9211,0.26426056
9212,0.006932584
9213,0.00706201
9214,0.007074273
9215,0.011861447
9216,0.025904797
9217,0.000237151
9218,0.321663231
9219,0.017361147
9220,0.002850119
9222,0.00417505
9224,0.250169367
9225,0.000228644
9226,0.016018044
9227,0.039334591
9228,0.298544258
9229,0.003585982
9230,0.253952146
9231,0.024436481
9232,0.264081299
9234,0.003612725
9235,0.007167007
9237,0.000225614
9238,0.000231842
9239,0.000236276
9240,0.000224696
9241,0.000261348
9242,0.029696081
9243,0.014514951
9244,0.026160564
9245,0.00769256
9246,0.262364894
9247,0.003670451
9248,0.004158677
9250,0.260882646
9251,0.0036477
9252,0.023111716
9253,0.002634093
